Audiogram ID,Latin name,Source long,Source short,DOI,Measurements,sex,Name of the animal,Life stage,Age min in months,Age max in months,Status of liberty,Duration in captivity in months,Name of the Facility,Latitude,Longitude,Position of the animal,Distance to sound source in m,Test environment,Medium,Method,Position of the 1st electrode,Position of the 2nd electrode,Position of the 3rd electrode,Year of experiment start,Year of experiment end,Calibration,Threshold determination info in percent,Duration of test tone,Form of the tone,Staircase procedure,Method of constants,Form of the sound,Sedated,Sedation details,Frequency in kHz,SPL,SPL reference
"195","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","126","female","SM.Pv.01","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","40.0","61.00","re 1 μPa"
"195","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","126","female","SM.Pv.01","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","50.0","73.00","re 1 μPa"
"195","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","126","female","SM.Pv.01","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","63.0","109.00","re 1 μPa"
"195","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","126","female","SM.Pv.01","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","80.0","119.00","re 1 μPa"
"195","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","126","female","SM.Pv.01","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","100.0","127.00","re 1 μPa"
"196","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","124","female","SM.Pv.02","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","0.125","74.00","re 1 μPa"
"196","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","124","female","SM.Pv.02","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","0.2","73.00","re 1 μPa"
"196","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","124","female","SM.Pv.02","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","0.25","69.00","re 1 μPa"
"196","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","124","female","SM.Pv.02","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","0.5","64.00","re 1 μPa"
"196","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","124","female","SM.Pv.02","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","1.0","56.00","re 1 μPa"
"196","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","124","female","SM.Pv.02","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","2.0","57.00","re 1 μPa"
"196","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","124","female","SM.Pv.02","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","4.0","55.00","re 1 μPa"
"196","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","124","female","SM.Pv.02","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","8.0","58.00","re 1 μPa"
"196","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","124","female","SM.Pv.02","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","16.0","63.00","re 1 μPa"
"196","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","124","female","SM.Pv.02","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","25.0","58.00","re 1 μPa"
"196","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","124","female","SM.Pv.02","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","31.5","63.00","re 1 μPa"
"196","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","124","female","SM.Pv.02","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","40.0","60.00","re 1 μPa"
"196","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","124","female","SM.Pv.02","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","50.0","70.00","re 1 μPa"
"196","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","124","female","SM.Pv.02","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","63.0","106.00","re 1 μPa"
"196","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","124","female","SM.Pv.02","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","80.0","119.00","re 1 μPa"
"196","Phoca vitulina","Kastelein, R. A., Wensveen, P. J., Hoek, L., Verboom, W. C., & Terhune, J. M. (2009). Underwater detection of tonal signals between 0.125 and 100kHz by harbor seals (Phoca vitulina). The Journal of the Acoustical Society of America, 125(2), 1222Ã¢Â€Â“1229. doi:10.1121/1.3050283","Kastelein et al., 2009","10.1121/1.3050283","124","female","SM.Pv.02","None","None","None","captive","16.00","EAMARCO's Research Institute, Netherlands","None","None","totally underwater","1.85","The measurements were conducted in an outdoor pool (8 m (l) x 7 m (w), 2 m deep), with an adjacent haul-out platform. The water temperature varied between 20 C in August and 12 C in November, and the salinity was around 3.4%.","water","behavioral: go - no go","None","None","None","2007","2007","The system was calibrated with a pistonphone (B&K 4223) and a white noise signal (0.025-40 kHz) which was inserted into the hydrophone preamplifier.","50.00","900.00","pure tone","yes","unknown","None","no","None","100.0","125.00","re 1 μPa"
"172","Phoca vitulina","Reichmuth, C., Holt, M. M., Mulsow, J., Sills, J. M., & Southall, B. L. (2013). Comparative assessment of amphibious hearing in pinnipeds. Journal of Comparative Physiology A, 199(6), 491Ã¢Â€Â“507. doi:10.1007/s00359-013-0813-y","Reichmuth et al., 2013","10.1007/s00359-013-0813-y","None","male","Sprouts (NOA0001707)","adult","None","None","captive","None","Long Marine Laboratory University of California Santa Cruz, USA","36.9505","-122.066","totally underwater","1.00","The underwater tests were conducted in a concrete, epoxy-lined, partially in-ground pool. This circular test pool was 7.6 m in diameter and 1.8 m deep and filled with natural seawater that ranged from 10 to 14 C.","water","behavioral: go - no go & touching a target","None","None","None","2011","2011","Once an appropriate transducer configuration had been established, signal calibration was conducted prior to each session at the center position of the subject's head during testing. A calibrated Reson TC4032 low-noise hydrophone (Reson A/S, Slangerup, DK) with built-in pre-amplifier (nominal sensitivity -170 dB re 1 V/lPa) was used to measure signal SPL (dB re 1 lPa) at several transmitting voltages. Calibration signals were returned through the same filter and NI DAQ cardâ€”with an update rate that was at least twice the test frequencyâ€”and examined using FFT analysis to confirm absence of harmonics or other artifacts at frequencies other than the test signal.","50.00","500.00","sinusoidal frequency modulated tone (FM)","yes","yes","None","no","None","0.1","96.00","re 1 μPa"
"172","Phoca vitulina","Reichmuth, C., Holt, M. M., Mulsow, J., Sills, J. M., & Southall, B. L. (2013). Comparative assessment of amphibious hearing in pinnipeds. Journal of Comparative Physiology A, 199(6), 491Ã¢Â€Â“507. doi:10.1007/s00359-013-0813-y","Reichmuth et al., 2013","10.1007/s00359-013-0813-y","None","male","Sprouts (NOA0001707)","adult","None","None","captive","None","Long Marine Laboratory University of California Santa Cruz, USA","36.9505","-122.066","totally underwater","1.00","The underwater tests were conducted in a concrete, epoxy-lined, partially in-ground pool. This circular test pool was 7.6 m in diameter and 1.8 m deep and filled with natural seawater that ranged from 10 to 14 C.","water","behavioral: go - no go & touching a target","None","None","None","2011","2011","Once an appropriate transducer configuration had been established, signal calibration was conducted prior to each session at the center position of the subject's head during testing. A calibrated Reson TC4032 low-noise hydrophone (Reson A/S, Slangerup, DK) with built-in pre-amplifier (nominal sensitivity -170 dB re 1 V/lPa) was used to measure signal SPL (dB re 1 lPa) at several transmitting voltages. Calibration signals were returned through the same filter and NI DAQ cardâ€”with an update rate that was at least twice the test frequencyâ€”and examined using FFT analysis to confirm absence of harmonics or other artifacts at frequencies other than the test signal.","50.00","500.00","sinusoidal frequency modulated tone (FM)","yes","yes","None","no","None","0.2","82.00","re 1 μPa"
"172","Phoca vitulina","Reichmuth, C., Holt, M. M., Mulsow, J., Sills, J. M., & Southall, B. L. (2013). Comparative assessment of amphibious hearing in pinnipeds. Journal of Comparative Physiology A, 199(6), 491Ã¢Â€Â“507. doi:10.1007/s00359-013-0813-y","Reichmuth et al., 2013","10.1007/s00359-013-0813-y","None","male","Sprouts (NOA0001707)","adult","None","None","captive","None","Long Marine Laboratory University of California Santa Cruz, USA","36.9505","-122.066","totally underwater","1.00","The underwater tests were conducted in a concrete, epoxy-lined, partially in-ground pool. This circular test pool was 7.6 m in diameter and 1.8 m deep and filled with natural seawater that ranged from 10 to 14 C.","water","behavioral: go - no go & touching a target","None","None","None","2011","2011","Once an appropriate transducer configuration had been established, signal calibration was conducted prior to each session at the center position of the subject's head during testing. A calibrated Reson TC4032 low-noise hydrophone (Reson A/S, Slangerup, DK) with built-in pre-amplifier (nominal sensitivity -170 dB re 1 V/lPa) was used to measure signal SPL (dB re 1 lPa) at several transmitting voltages. Calibration signals were returned through the same filter and NI DAQ cardâ€”with an update rate that was at least twice the test frequencyâ€”and examined using FFT analysis to confirm absence of harmonics or other artifacts at frequencies other than the test signal.","50.00","500.00","sinusoidal frequency modulated tone (FM)","yes","yes","None","no","None","0.4","81.00","re 1 μPa"
"172","Phoca vitulina","Reichmuth, C., Holt, M. M., Mulsow, J., Sills, J. M., & Southall, B. L. (2013). Comparative assessment of amphibious hearing in pinnipeds. Journal of Comparative Physiology A, 199(6), 491Ã¢Â€Â“507. doi:10.1007/s00359-013-0813-y","Reichmuth et al., 2013","10.1007/s00359-013-0813-y","None","male","Sprouts (NOA0001707)","adult","None","None","captive","None","Long Marine Laboratory University of California Santa Cruz, USA","36.9505","-122.066","totally underwater","1.00","The underwater tests were conducted in a concrete, epoxy-lined, partially in-ground pool. This circular test pool was 7.6 m in diameter and 1.8 m deep and filled with natural seawater that ranged from 10 to 14 C.","water","behavioral: go - no go & touching a target","None","None","None","2011","2011","Once an appropriate transducer configuration had been established, signal calibration was conducted prior to each session at the center position of the subject's head during testing. A calibrated Reson TC4032 low-noise hydrophone (Reson A/S, Slangerup, DK) with built-in pre-amplifier (nominal sensitivity -170 dB re 1 V/lPa) was used to measure signal SPL (dB re 1 lPa) at several transmitting voltages. Calibration signals were returned through the same filter and NI DAQ cardâ€”with an update rate that was at least twice the test frequencyâ€”and examined using FFT analysis to confirm absence of harmonics or other artifacts at frequencies other than the test signal.","50.00","500.00","sinusoidal frequency modulated tone (FM)","yes","yes","None","no","None","0.8","77.00","re 1 μPa"
"172","Phoca vitulina","Reichmuth, C., Holt, M. M., Mulsow, J., Sills, J. M., & Southall, B. L. (2013). Comparative assessment of amphibious hearing in pinnipeds. Journal of Comparative Physiology A, 199(6), 491Ã¢Â€Â“507. doi:10.1007/s00359-013-0813-y","Reichmuth et al., 2013","10.1007/s00359-013-0813-y","None","male","Sprouts (NOA0001707)","adult","None","None","captive","None","Long Marine Laboratory University of California Santa Cruz, USA","36.9505","-122.066","totally underwater","1.00","The underwater tests were conducted in a concrete, epoxy-lined, partially in-ground pool. This circular test pool was 7.6 m in diameter and 1.8 m deep and filled with natural seawater that ranged from 10 to 14 C.","water","behavioral: go - no go & touching a target","None","None","None","2011","2011","Once an appropriate transducer configuration had been established, signal calibration was conducted prior to each session at the center position of the subject's head during testing. A calibrated Reson TC4032 low-noise hydrophone (Reson A/S, Slangerup, DK) with built-in pre-amplifier (nominal sensitivity -170 dB re 1 V/lPa) was used to measure signal SPL (dB re 1 lPa) at several transmitting voltages. Calibration signals were returned through the same filter and NI DAQ cardâ€”with an update rate that was at least twice the test frequencyâ€”and examined using FFT analysis to confirm absence of harmonics or other artifacts at frequencies other than the test signal.","50.00","500.00","sinusoidal frequency modulated tone (FM)","yes","yes","None","no","None","1.6","66.00","re 1 μPa"
"172","Phoca vitulina","Reichmuth, C., Holt, M. M., Mulsow, J., Sills, J. M., & Southall, B. L. (2013). Comparative assessment of amphibious hearing in pinnipeds. Journal of Comparative Physiology A, 199(6), 491Ã¢Â€Â“507. doi:10.1007/s00359-013-0813-y","Reichmuth et al., 2013","10.1007/s00359-013-0813-y","None","male","Sprouts (NOA0001707)","adult","None","None","captive","None","Long Marine Laboratory University of California Santa Cruz, USA","36.9505","-122.066","totally underwater","1.00","The underwater tests were conducted in a concrete, epoxy-lined, partially in-ground pool. This circular test pool was 7.6 m in diameter and 1.8 m deep and filled with natural seawater that ranged from 10 to 14 C.","water","behavioral: go - no go & touching a target","None","None","None","2011","2011","Once an appropriate transducer configuration had been established, signal calibration was conducted prior to each session at the center position of the subject's head during testing. A calibrated Reson TC4032 low-noise hydrophone (Reson A/S, Slangerup, DK) with built-in pre-amplifier (nominal sensitivity -170 dB re 1 V/lPa) was used to measure signal SPL (dB re 1 lPa) at several transmitting voltages. Calibration signals were returned through the same filter and NI DAQ cardâ€”with an update rate that was at least twice the test frequencyâ€”and examined using FFT analysis to confirm absence of harmonics or other artifacts at frequencies other than the test signal.","50.00","500.00","sinusoidal frequency modulated tone (FM)","yes","yes","None","no","None","3.2","60.00","re 1 μPa"
