Audiogram ID,Latin name,Source long,Source short,DOI,Measurements,sex,Name of the animal,Life stage,Age min in months,Age max in months,Status of liberty,Duration in captivity in months,Name of the Facility,Latitude,Longitude,Position of the animal,Distance to sound source in m,Test environment,Medium,Method,Position of the 1st electrode,Position of the 2nd electrode,Position of the 3rd electrode,Year of experiment start,Year of experiment end,Calibration,Threshold determination info in percent,Duration of test tone,Form of the tone,Staircase procedure,Method of constants,Form of the sound,Sedated,Sedation details,Frequency in kHz,SPL,SPL reference
"162","Delphinapterus leucas","Castellote, M., Mooney, T. A., Quakenbush, L., Hobbs, R., Goertz, C., & Gaglione, E. (2014). Baseline hearing abilities and variability in wild beluga whales (Delphinapterus leucas). Journal of Experimental Biology, 217(10), 1682Ã¢Â€Â“1691. doi:10.1242/jeb.093252","Castellote et al., 2014","10.1242/jeb.093252","None","female","None","adult","None","None","wild","None","unknown","None","None","head just below water surface","None","Bristol Bay, USA. Belugas were captured in a net, held briefly (<2 h) and released. In general, the bay consists of relatively shallow, tidally influenced, murky water with a soft mud bottom.","water","electrophysiological: auditory evoked potentials (AEP)","near the blowhole","on the back","posterior to the dorsal ridge","2012","2012","Jawphone stimuli were calibrated prior to the experiment using the same sound stimuli as in the hearing tests. While calibration measurements were in the free- and far-fields, it is acknowledged that jawphone-presented stimuli were not received by the animal in this manner. This calibration allows for some comparisons with how sounds may be received in the farfield while recognizing the differences between free-field and contact transducer measurements (Cook et al., 2006; Finneran and Houser, 2006). Received measurements were made using a Reson 4013 transducer. During calibration, the jawphone projector and receiver were placed in saltwater, 50 cm apart at 1 m depth; 50 cm is the approximate distance from jaw tip to auditory bulla in an adult beluga. The received signals were viewed on an oscilloscope (Tektronix TPS 2014, Beaverton, OR, USA) and the peak-topeak voltages (Vp-p) were measured. These values were then converted into SPLs (dB p-p re. 1 Î¼Pa) (Au, 1993). Vp-p was then converted to estimate rms by subtracting 15 dB. This was taken as the rms voltage and used to calculate the SPL for that frequency (Au, 1993; Nachtigall et al., 2005). Calibrations were tested with the suction cup, and neither the suction cup nor the gel impacted the received sound levels of the stimuli.","None","20.00","sinusoidal amplitude modulated tone (SAM)","unknown","unknown","None","no","None","22.5","53.00","re 1 μPa"
"162","Delphinapterus leucas","Castellote, M., Mooney, T. A., Quakenbush, L., Hobbs, R., Goertz, C., & Gaglione, E. (2014). Baseline hearing abilities and variability in wild beluga whales (Delphinapterus leucas). Journal of Experimental Biology, 217(10), 1682Ã¢Â€Â“1691. doi:10.1242/jeb.093252","Castellote et al., 2014","10.1242/jeb.093252","None","female","None","adult","None","None","wild","None","unknown","None","None","head just below water surface","None","Bristol Bay, USA. Belugas were captured in a net, held briefly (<2 h) and released. In general, the bay consists of relatively shallow, tidally influenced, murky water with a soft mud bottom.","water","electrophysiological: auditory evoked potentials (AEP)","near the blowhole","on the back","posterior to the dorsal ridge","2012","2012","Jawphone stimuli were calibrated prior to the experiment using the same sound stimuli as in the hearing tests. While calibration measurements were in the free- and far-fields, it is acknowledged that jawphone-presented stimuli were not received by the animal in this manner. This calibration allows for some comparisons with how sounds may be received in the farfield while recognizing the differences between free-field and contact transducer measurements (Cook et al., 2006; Finneran and Houser, 2006). Received measurements were made using a Reson 4013 transducer. During calibration, the jawphone projector and receiver were placed in saltwater, 50 cm apart at 1 m depth; 50 cm is the approximate distance from jaw tip to auditory bulla in an adult beluga. The received signals were viewed on an oscilloscope (Tektronix TPS 2014, Beaverton, OR, USA) and the peak-topeak voltages (Vp-p) were measured. These values were then converted into SPLs (dB p-p re. 1 Î¼Pa) (Au, 1993). Vp-p was then converted to estimate rms by subtracting 15 dB. This was taken as the rms voltage and used to calculate the SPL for that frequency (Au, 1993; Nachtigall et al., 2005). Calibrations were tested with the suction cup, and neither the suction cup nor the gel impacted the received sound levels of the stimuli.","None","20.00","sinusoidal amplitude modulated tone (SAM)","unknown","unknown","None","no","None","32.0","73.00","re 1 μPa"
"162","Delphinapterus leucas","Castellote, M., Mooney, T. A., Quakenbush, L., Hobbs, R., Goertz, C., & Gaglione, E. (2014). Baseline hearing abilities and variability in wild beluga whales (Delphinapterus leucas). Journal of Experimental Biology, 217(10), 1682Ã¢Â€Â“1691. doi:10.1242/jeb.093252","Castellote et al., 2014","10.1242/jeb.093252","None","female","None","adult","None","None","wild","None","unknown","None","None","head just below water surface","None","Bristol Bay, USA. Belugas were captured in a net, held briefly (<2 h) and released. In general, the bay consists of relatively shallow, tidally influenced, murky water with a soft mud bottom.","water","electrophysiological: auditory evoked potentials (AEP)","near the blowhole","on the back","posterior to the dorsal ridge","2012","2012","Jawphone stimuli were calibrated prior to the experiment using the same sound stimuli as in the hearing tests. While calibration measurements were in the free- and far-fields, it is acknowledged that jawphone-presented stimuli were not received by the animal in this manner. This calibration allows for some comparisons with how sounds may be received in the farfield while recognizing the differences between free-field and contact transducer measurements (Cook et al., 2006; Finneran and Houser, 2006). Received measurements were made using a Reson 4013 transducer. During calibration, the jawphone projector and receiver were placed in saltwater, 50 cm apart at 1 m depth; 50 cm is the approximate distance from jaw tip to auditory bulla in an adult beluga. The received signals were viewed on an oscilloscope (Tektronix TPS 2014, Beaverton, OR, USA) and the peak-topeak voltages (Vp-p) were measured. These values were then converted into SPLs (dB p-p re. 1 Î¼Pa) (Au, 1993). Vp-p was then converted to estimate rms by subtracting 15 dB. This was taken as the rms voltage and used to calculate the SPL for that frequency (Au, 1993; Nachtigall et al., 2005). Calibrations were tested with the suction cup, and neither the suction cup nor the gel impacted the received sound levels of the stimuli.","None","20.00","sinusoidal amplitude modulated tone (SAM)","unknown","unknown","None","no","None","45.0","64.00","re 1 μPa"
"162","Delphinapterus leucas","Castellote, M., Mooney, T. A., Quakenbush, L., Hobbs, R., Goertz, C., & Gaglione, E. (2014). Baseline hearing abilities and variability in wild beluga whales (Delphinapterus leucas). Journal of Experimental Biology, 217(10), 1682Ã¢Â€Â“1691. doi:10.1242/jeb.093252","Castellote et al., 2014","10.1242/jeb.093252","None","female","None","adult","None","None","wild","None","unknown","None","None","head just below water surface","None","Bristol Bay, USA. Belugas were captured in a net, held briefly (<2 h) and released. In general, the bay consists of relatively shallow, tidally influenced, murky water with a soft mud bottom.","water","electrophysiological: auditory evoked potentials (AEP)","near the blowhole","on the back","posterior to the dorsal ridge","2012","2012","Jawphone stimuli were calibrated prior to the experiment using the same sound stimuli as in the hearing tests. While calibration measurements were in the free- and far-fields, it is acknowledged that jawphone-presented stimuli were not received by the animal in this manner. This calibration allows for some comparisons with how sounds may be received in the farfield while recognizing the differences between free-field and contact transducer measurements (Cook et al., 2006; Finneran and Houser, 2006). Received measurements were made using a Reson 4013 transducer. During calibration, the jawphone projector and receiver were placed in saltwater, 50 cm apart at 1 m depth; 50 cm is the approximate distance from jaw tip to auditory bulla in an adult beluga. The received signals were viewed on an oscilloscope (Tektronix TPS 2014, Beaverton, OR, USA) and the peak-topeak voltages (Vp-p) were measured. These values were then converted into SPLs (dB p-p re. 1 Î¼Pa) (Au, 1993). Vp-p was then converted to estimate rms by subtracting 15 dB. This was taken as the rms voltage and used to calculate the SPL for that frequency (Au, 1993; Nachtigall et al., 2005). Calibrations were tested with the suction cup, and neither the suction cup nor the gel impacted the received sound levels of the stimuli.","None","20.00","sinusoidal amplitude modulated tone (SAM)","unknown","unknown","None","no","None","54.0","64.00","re 1 μPa"
"162","Delphinapterus leucas","Castellote, M., Mooney, T. A., Quakenbush, L., Hobbs, R., Goertz, C., & Gaglione, E. (2014). Baseline hearing abilities and variability in wild beluga whales (Delphinapterus leucas). Journal of Experimental Biology, 217(10), 1682Ã¢Â€Â“1691. doi:10.1242/jeb.093252","Castellote et al., 2014","10.1242/jeb.093252","None","female","None","adult","None","None","wild","None","unknown","None","None","head just below water surface","None","Bristol Bay, USA. Belugas were captured in a net, held briefly (<2 h) and released. In general, the bay consists of relatively shallow, tidally influenced, murky water with a soft mud bottom.","water","electrophysiological: auditory evoked potentials (AEP)","near the blowhole","on the back","posterior to the dorsal ridge","2012","2012","Jawphone stimuli were calibrated prior to the experiment using the same sound stimuli as in the hearing tests. While calibration measurements were in the free- and far-fields, it is acknowledged that jawphone-presented stimuli were not received by the animal in this manner. This calibration allows for some comparisons with how sounds may be received in the farfield while recognizing the differences between free-field and contact transducer measurements (Cook et al., 2006; Finneran and Houser, 2006). Received measurements were made using a Reson 4013 transducer. During calibration, the jawphone projector and receiver were placed in saltwater, 50 cm apart at 1 m depth; 50 cm is the approximate distance from jaw tip to auditory bulla in an adult beluga. The received signals were viewed on an oscilloscope (Tektronix TPS 2014, Beaverton, OR, USA) and the peak-topeak voltages (Vp-p) were measured. These values were then converted into SPLs (dB p-p re. 1 Î¼Pa) (Au, 1993). Vp-p was then converted to estimate rms by subtracting 15 dB. This was taken as the rms voltage and used to calculate the SPL for that frequency (Au, 1993; Nachtigall et al., 2005). Calibrations were tested with the suction cup, and neither the suction cup nor the gel impacted the received sound levels of the stimuli.","None","20.00","sinusoidal amplitude modulated tone (SAM)","unknown","unknown","None","no","None","80.0","63.00","re 1 μPa"
"162","Delphinapterus leucas","Castellote, M., Mooney, T. A., Quakenbush, L., Hobbs, R., Goertz, C., & Gaglione, E. (2014). Baseline hearing abilities and variability in wild beluga whales (Delphinapterus leucas). Journal of Experimental Biology, 217(10), 1682Ã¢Â€Â“1691. doi:10.1242/jeb.093252","Castellote et al., 2014","10.1242/jeb.093252","None","female","None","adult","None","None","wild","None","unknown","None","None","head just below water surface","None","Bristol Bay, USA. Belugas were captured in a net, held briefly (<2 h) and released. In general, the bay consists of relatively shallow, tidally influenced, murky water with a soft mud bottom.","water","electrophysiological: auditory evoked potentials (AEP)","near the blowhole","on the back","posterior to the dorsal ridge","2012","2012","Jawphone stimuli were calibrated prior to the experiment using the same sound stimuli as in the hearing tests. While calibration measurements were in the free- and far-fields, it is acknowledged that jawphone-presented stimuli were not received by the animal in this manner. This calibration allows for some comparisons with how sounds may be received in the farfield while recognizing the differences between free-field and contact transducer measurements (Cook et al., 2006; Finneran and Houser, 2006). Received measurements were made using a Reson 4013 transducer. During calibration, the jawphone projector and receiver were placed in saltwater, 50 cm apart at 1 m depth; 50 cm is the approximate distance from jaw tip to auditory bulla in an adult beluga. The received signals were viewed on an oscilloscope (Tektronix TPS 2014, Beaverton, OR, USA) and the peak-topeak voltages (Vp-p) were measured. These values were then converted into SPLs (dB p-p re. 1 Î¼Pa) (Au, 1993). Vp-p was then converted to estimate rms by subtracting 15 dB. This was taken as the rms voltage and used to calculate the SPL for that frequency (Au, 1993; Nachtigall et al., 2005). Calibrations were tested with the suction cup, and neither the suction cup nor the gel impacted the received sound levels of the stimuli.","None","20.00","sinusoidal amplitude modulated tone (SAM)","unknown","unknown","None","no","None","100.0","64.00","re 1 μPa"
"162","Delphinapterus leucas","Castellote, M., Mooney, T. A., Quakenbush, L., Hobbs, R., Goertz, C., & Gaglione, E. (2014). Baseline hearing abilities and variability in wild beluga whales (Delphinapterus leucas). Journal of Experimental Biology, 217(10), 1682Ã¢Â€Â“1691. doi:10.1242/jeb.093252","Castellote et al., 2014","10.1242/jeb.093252","None","female","None","adult","None","None","wild","None","unknown","None","None","head just below water surface","None","Bristol Bay, USA. Belugas were captured in a net, held briefly (<2 h) and released. In general, the bay consists of relatively shallow, tidally influenced, murky water with a soft mud bottom.","water","electrophysiological: auditory evoked potentials (AEP)","near the blowhole","on the back","posterior to the dorsal ridge","2012","2012","Jawphone stimuli were calibrated prior to the experiment using the same sound stimuli as in the hearing tests. While calibration measurements were in the free- and far-fields, it is acknowledged that jawphone-presented stimuli were not received by the animal in this manner. This calibration allows for some comparisons with how sounds may be received in the farfield while recognizing the differences between free-field and contact transducer measurements (Cook et al., 2006; Finneran and Houser, 2006). Received measurements were made using a Reson 4013 transducer. During calibration, the jawphone projector and receiver were placed in saltwater, 50 cm apart at 1 m depth; 50 cm is the approximate distance from jaw tip to auditory bulla in an adult beluga. The received signals were viewed on an oscilloscope (Tektronix TPS 2014, Beaverton, OR, USA) and the peak-topeak voltages (Vp-p) were measured. These values were then converted into SPLs (dB p-p re. 1 Î¼Pa) (Au, 1993). Vp-p was then converted to estimate rms by subtracting 15 dB. This was taken as the rms voltage and used to calculate the SPL for that frequency (Au, 1993; Nachtigall et al., 2005). Calibrations were tested with the suction cup, and neither the suction cup nor the gel impacted the received sound levels of the stimuli.","None","20.00","sinusoidal amplitude modulated tone (SAM)","unknown","unknown","None","no","None","128.0","101.00","re 1 μPa"
"162","Delphinapterus leucas","Castellote, M., Mooney, T. A., Quakenbush, L., Hobbs, R., Goertz, C., & Gaglione, E. (2014). Baseline hearing abilities and variability in wild beluga whales (Delphinapterus leucas). Journal of Experimental Biology, 217(10), 1682Ã¢Â€Â“1691. doi:10.1242/jeb.093252","Castellote et al., 2014","10.1242/jeb.093252","None","female","None","adult","None","None","wild","None","unknown","None","None","head just below water surface","None","Bristol Bay, USA. Belugas were captured in a net, held briefly (<2 h) and released. In general, the bay consists of relatively shallow, tidally influenced, murky water with a soft mud bottom.","water","electrophysiological: auditory evoked potentials (AEP)","near the blowhole","on the back","posterior to the dorsal ridge","2012","2012","Jawphone stimuli were calibrated prior to the experiment using the same sound stimuli as in the hearing tests. While calibration measurements were in the free- and far-fields, it is acknowledged that jawphone-presented stimuli were not received by the animal in this manner. This calibration allows for some comparisons with how sounds may be received in the farfield while recognizing the differences between free-field and contact transducer measurements (Cook et al., 2006; Finneran and Houser, 2006). Received measurements were made using a Reson 4013 transducer. During calibration, the jawphone projector and receiver were placed in saltwater, 50 cm apart at 1 m depth; 50 cm is the approximate distance from jaw tip to auditory bulla in an adult beluga. The received signals were viewed on an oscilloscope (Tektronix TPS 2014, Beaverton, OR, USA) and the peak-topeak voltages (Vp-p) were measured. These values were then converted into SPLs (dB p-p re. 1 Î¼Pa) (Au, 1993). Vp-p was then converted to estimate rms by subtracting 15 dB. This was taken as the rms voltage and used to calculate the SPL for that frequency (Au, 1993; Nachtigall et al., 2005). Calibrations were tested with the suction cup, and neither the suction cup nor the gel impacted the received sound levels of the stimuli.","None","20.00","sinusoidal amplitude modulated tone (SAM)","unknown","unknown","None","no","None","150.0","100.00","re 1 μPa"
"163","Delphinapterus leucas","Castellote, M., Mooney, T. A., Quakenbush, L., Hobbs, R., Goertz, C., & Gaglione, E. (2014). Baseline hearing abilities and variability in wild beluga whales (Delphinapterus leucas). Journal of Experimental Biology, 217(10), 1682Ã¢Â€Â“1691. doi:10.1242/jeb.093252","Castellote et al., 2014","10.1242/jeb.093252","None","female","None","adult","None","None","wild","None","unknown","None","None","head just below water surface","None","Bristol Bay, USA. Belugas were captured in a net, held briefly (<2 h) and released. In general, the bay consists of relatively shallow, tidally influenced, murky water with a soft mud bottom.","water","electrophysiological: auditory evoked potentials (AEP)","near the blowhole","on the back","posterior to the dorsal ridge","2012","2012","Jawphone stimuli were calibrated prior to the experiment using the same sound stimuli as in the hearing tests. While calibration measurements were in the free- and far-fields, it is acknowledged that jawphone-presented stimuli were not received by the animal in this manner. This calibration allows for some comparisons with how sounds may be received in the farfield while recognizing the differences between free-field and contact transducer measurements (Cook et al., 2006; Finneran and Houser, 2006). Received measurements were made using a Reson 4013 transducer. During calibration, the jawphone projector and receiver were placed in saltwater, 50 cm apart at 1 m depth; 50 cm is the approximate distance from jaw tip to auditory bulla in an adult beluga. The received signals were viewed on an oscilloscope (Tektronix TPS 2014, Beaverton, OR, USA) and the peak-topeak voltages (Vp-p) were measured. These values were then converted into SPLs (dB p-p re. 1 Î¼Pa) (Au, 1993). Vp-p was then converted to estimate rms by subtracting 15 dB. This was taken as the rms voltage and used to calculate the SPL for that frequency (Au, 1993; Nachtigall et al., 2005). Calibrations were tested with the suction cup, and neither the suction cup nor the gel impacted the received sound levels of the stimuli.","None","20.00","sinusoidal amplitude modulated tone (SAM)","unknown","unknown","None","no","None","8.0","78.00","re 1 μPa"
"163","Delphinapterus leucas","Castellote, M., Mooney, T. A., Quakenbush, L., Hobbs, R., Goertz, C., & Gaglione, E. (2014). Baseline hearing abilities and variability in wild beluga whales (Delphinapterus leucas). Journal of Experimental Biology, 217(10), 1682Ã¢Â€Â“1691. doi:10.1242/jeb.093252","Castellote et al., 2014","10.1242/jeb.093252","None","female","None","adult","None","None","wild","None","unknown","None","None","head just below water surface","None","Bristol Bay, USA. Belugas were captured in a net, held briefly (<2 h) and released. In general, the bay consists of relatively shallow, tidally influenced, murky water with a soft mud bottom.","water","electrophysiological: auditory evoked potentials (AEP)","near the blowhole","on the back","posterior to the dorsal ridge","2012","2012","Jawphone stimuli were calibrated prior to the experiment using the same sound stimuli as in the hearing tests. While calibration measurements were in the free- and far-fields, it is acknowledged that jawphone-presented stimuli were not received by the animal in this manner. This calibration allows for some comparisons with how sounds may be received in the farfield while recognizing the differences between free-field and contact transducer measurements (Cook et al., 2006; Finneran and Houser, 2006). Received measurements were made using a Reson 4013 transducer. During calibration, the jawphone projector and receiver were placed in saltwater, 50 cm apart at 1 m depth; 50 cm is the approximate distance from jaw tip to auditory bulla in an adult beluga. The received signals were viewed on an oscilloscope (Tektronix TPS 2014, Beaverton, OR, USA) and the peak-topeak voltages (Vp-p) were measured. These values were then converted into SPLs (dB p-p re. 1 Î¼Pa) (Au, 1993). Vp-p was then converted to estimate rms by subtracting 15 dB. This was taken as the rms voltage and used to calculate the SPL for that frequency (Au, 1993; Nachtigall et al., 2005). Calibrations were tested with the suction cup, and neither the suction cup nor the gel impacted the received sound levels of the stimuli.","None","20.00","sinusoidal amplitude modulated tone (SAM)","unknown","unknown","None","no","None","16.0","74.00","re 1 μPa"
"163","Delphinapterus leucas","Castellote, M., Mooney, T. A., Quakenbush, L., Hobbs, R., Goertz, C., & Gaglione, E. (2014). Baseline hearing abilities and variability in wild beluga whales (Delphinapterus leucas). Journal of Experimental Biology, 217(10), 1682Ã¢Â€Â“1691. doi:10.1242/jeb.093252","Castellote et al., 2014","10.1242/jeb.093252","None","female","None","adult","None","None","wild","None","unknown","None","None","head just below water surface","None","Bristol Bay, USA. Belugas were captured in a net, held briefly (<2 h) and released. In general, the bay consists of relatively shallow, tidally influenced, murky water with a soft mud bottom.","water","electrophysiological: auditory evoked potentials (AEP)","near the blowhole","on the back","posterior to the dorsal ridge","2012","2012","Jawphone stimuli were calibrated prior to the experiment using the same sound stimuli as in the hearing tests. While calibration measurements were in the free- and far-fields, it is acknowledged that jawphone-presented stimuli were not received by the animal in this manner. This calibration allows for some comparisons with how sounds may be received in the farfield while recognizing the differences between free-field and contact transducer measurements (Cook et al., 2006; Finneran and Houser, 2006). Received measurements were made using a Reson 4013 transducer. During calibration, the jawphone projector and receiver were placed in saltwater, 50 cm apart at 1 m depth; 50 cm is the approximate distance from jaw tip to auditory bulla in an adult beluga. The received signals were viewed on an oscilloscope (Tektronix TPS 2014, Beaverton, OR, USA) and the peak-topeak voltages (Vp-p) were measured. These values were then converted into SPLs (dB p-p re. 1 Î¼Pa) (Au, 1993). Vp-p was then converted to estimate rms by subtracting 15 dB. This was taken as the rms voltage and used to calculate the SPL for that frequency (Au, 1993; Nachtigall et al., 2005). Calibrations were tested with the suction cup, and neither the suction cup nor the gel impacted the received sound levels of the stimuli.","None","20.00","sinusoidal amplitude modulated tone (SAM)","unknown","unknown","None","no","None","22.5","47.00","re 1 μPa"
"163","Delphinapterus leucas","Castellote, M., Mooney, T. A., Quakenbush, L., Hobbs, R., Goertz, C., & Gaglione, E. (2014). Baseline hearing abilities and variability in wild beluga whales (Delphinapterus leucas). Journal of Experimental Biology, 217(10), 1682Ã¢Â€Â“1691. doi:10.1242/jeb.093252","Castellote et al., 2014","10.1242/jeb.093252","None","female","None","adult","None","None","wild","None","unknown","None","None","head just below water surface","None","Bristol Bay, USA. Belugas were captured in a net, held briefly (<2 h) and released. In general, the bay consists of relatively shallow, tidally influenced, murky water with a soft mud bottom.","water","electrophysiological: auditory evoked potentials (AEP)","near the blowhole","on the back","posterior to the dorsal ridge","2012","2012","Jawphone stimuli were calibrated prior to the experiment using the same sound stimuli as in the hearing tests. While calibration measurements were in the free- and far-fields, it is acknowledged that jawphone-presented stimuli were not received by the animal in this manner. This calibration allows for some comparisons with how sounds may be received in the farfield while recognizing the differences between free-field and contact transducer measurements (Cook et al., 2006; Finneran and Houser, 2006). Received measurements were made using a Reson 4013 transducer. During calibration, the jawphone projector and receiver were placed in saltwater, 50 cm apart at 1 m depth; 50 cm is the approximate distance from jaw tip to auditory bulla in an adult beluga. The received signals were viewed on an oscilloscope (Tektronix TPS 2014, Beaverton, OR, USA) and the peak-topeak voltages (Vp-p) were measured. These values were then converted into SPLs (dB p-p re. 1 Î¼Pa) (Au, 1993). Vp-p was then converted to estimate rms by subtracting 15 dB. This was taken as the rms voltage and used to calculate the SPL for that frequency (Au, 1993; Nachtigall et al., 2005). Calibrations were tested with the suction cup, and neither the suction cup nor the gel impacted the received sound levels of the stimuli.","None","20.00","sinusoidal amplitude modulated tone (SAM)","unknown","unknown","None","no","None","32.0","57.00","re 1 μPa"
"163","Delphinapterus leucas","Castellote, M., Mooney, T. A., Quakenbush, L., Hobbs, R., Goertz, C., & Gaglione, E. (2014). Baseline hearing abilities and variability in wild beluga whales (Delphinapterus leucas). Journal of Experimental Biology, 217(10), 1682Ã¢Â€Â“1691. doi:10.1242/jeb.093252","Castellote et al., 2014","10.1242/jeb.093252","None","female","None","adult","None","None","wild","None","unknown","None","None","head just below water surface","None","Bristol Bay, USA. Belugas were captured in a net, held briefly (<2 h) and released. In general, the bay consists of relatively shallow, tidally influenced, murky water with a soft mud bottom.","water","electrophysiological: auditory evoked potentials (AEP)","near the blowhole","on the back","posterior to the dorsal ridge","2012","2012","Jawphone stimuli were calibrated prior to the experiment using the same sound stimuli as in the hearing tests. While calibration measurements were in the free- and far-fields, it is acknowledged that jawphone-presented stimuli were not received by the animal in this manner. This calibration allows for some comparisons with how sounds may be received in the farfield while recognizing the differences between free-field and contact transducer measurements (Cook et al., 2006; Finneran and Houser, 2006). Received measurements were made using a Reson 4013 transducer. During calibration, the jawphone projector and receiver were placed in saltwater, 50 cm apart at 1 m depth; 50 cm is the approximate distance from jaw tip to auditory bulla in an adult beluga. The received signals were viewed on an oscilloscope (Tektronix TPS 2014, Beaverton, OR, USA) and the peak-topeak voltages (Vp-p) were measured. These values were then converted into SPLs (dB p-p re. 1 Î¼Pa) (Au, 1993). Vp-p was then converted to estimate rms by subtracting 15 dB. This was taken as the rms voltage and used to calculate the SPL for that frequency (Au, 1993; Nachtigall et al., 2005). Calibrations were tested with the suction cup, and neither the suction cup nor the gel impacted the received sound levels of the stimuli.","None","20.00","sinusoidal amplitude modulated tone (SAM)","unknown","unknown","None","no","None","45.0","58.00","re 1 μPa"
"163","Delphinapterus leucas","Castellote, M., Mooney, T. A., Quakenbush, L., Hobbs, R., Goertz, C., & Gaglione, E. (2014). Baseline hearing abilities and variability in wild beluga whales (Delphinapterus leucas). Journal of Experimental Biology, 217(10), 1682Ã¢Â€Â“1691. doi:10.1242/jeb.093252","Castellote et al., 2014","10.1242/jeb.093252","None","female","None","adult","None","None","wild","None","unknown","None","None","head just below water surface","None","Bristol Bay, USA. Belugas were captured in a net, held briefly (<2 h) and released. In general, the bay consists of relatively shallow, tidally influenced, murky water with a soft mud bottom.","water","electrophysiological: auditory evoked potentials (AEP)","near the blowhole","on the back","posterior to the dorsal ridge","2012","2012","Jawphone stimuli were calibrated prior to the experiment using the same sound stimuli as in the hearing tests. While calibration measurements were in the free- and far-fields, it is acknowledged that jawphone-presented stimuli were not received by the animal in this manner. This calibration allows for some comparisons with how sounds may be received in the farfield while recognizing the differences between free-field and contact transducer measurements (Cook et al., 2006; Finneran and Houser, 2006). Received measurements were made using a Reson 4013 transducer. During calibration, the jawphone projector and receiver were placed in saltwater, 50 cm apart at 1 m depth; 50 cm is the approximate distance from jaw tip to auditory bulla in an adult beluga. The received signals were viewed on an oscilloscope (Tektronix TPS 2014, Beaverton, OR, USA) and the peak-topeak voltages (Vp-p) were measured. These values were then converted into SPLs (dB p-p re. 1 Î¼Pa) (Au, 1993). Vp-p was then converted to estimate rms by subtracting 15 dB. This was taken as the rms voltage and used to calculate the SPL for that frequency (Au, 1993; Nachtigall et al., 2005). Calibrations were tested with the suction cup, and neither the suction cup nor the gel impacted the received sound levels of the stimuli.","None","20.00","sinusoidal amplitude modulated tone (SAM)","unknown","unknown","None","no","None","54.0","51.00","re 1 μPa"
"163","Delphinapterus leucas","Castellote, M., Mooney, T. A., Quakenbush, L., Hobbs, R., Goertz, C., & Gaglione, E. (2014). Baseline hearing abilities and variability in wild beluga whales (Delphinapterus leucas). Journal of Experimental Biology, 217(10), 1682Ã¢Â€Â“1691. doi:10.1242/jeb.093252","Castellote et al., 2014","10.1242/jeb.093252","None","female","None","adult","None","None","wild","None","unknown","None","None","head just below water surface","None","Bristol Bay, USA. Belugas were captured in a net, held briefly (<2 h) and released. In general, the bay consists of relatively shallow, tidally influenced, murky water with a soft mud bottom.","water","electrophysiological: auditory evoked potentials (AEP)","near the blowhole","on the back","posterior to the dorsal ridge","2012","2012","Jawphone stimuli were calibrated prior to the experiment using the same sound stimuli as in the hearing tests. While calibration measurements were in the free- and far-fields, it is acknowledged that jawphone-presented stimuli were not received by the animal in this manner. This calibration allows for some comparisons with how sounds may be received in the farfield while recognizing the differences between free-field and contact transducer measurements (Cook et al., 2006; Finneran and Houser, 2006). Received measurements were made using a Reson 4013 transducer. During calibration, the jawphone projector and receiver were placed in saltwater, 50 cm apart at 1 m depth; 50 cm is the approximate distance from jaw tip to auditory bulla in an adult beluga. The received signals were viewed on an oscilloscope (Tektronix TPS 2014, Beaverton, OR, USA) and the peak-topeak voltages (Vp-p) were measured. These values were then converted into SPLs (dB p-p re. 1 Î¼Pa) (Au, 1993). Vp-p was then converted to estimate rms by subtracting 15 dB. This was taken as the rms voltage and used to calculate the SPL for that frequency (Au, 1993; Nachtigall et al., 2005). Calibrations were tested with the suction cup, and neither the suction cup nor the gel impacted the received sound levels of the stimuli.","None","20.00","sinusoidal amplitude modulated tone (SAM)","unknown","unknown","None","no","None","80.0","35.00","re 1 μPa"
